clean_body,agent,source,pr_type,closed_at,state,detected_lang,merged_at,id_pr,created_at,friction_score,sentiment_label,sentiment_model_used,is_negative,dominant_emotion,emotion_anger,emotion_disgust,emotion_fear,emotion_joy,emotion_sadness,emotion_surprise,emotion_neutral,negative_emotion_score,friction_category,is_merged,timestamp,created_time,merged_time,time_to_merge_hours,is_human
Approved with some considerations:,Copilot,review,docs,2025-07-01 16:02:09+00:00,,EN,2025-07-01T16:02:09Z,3157537779,2025-06-18 16:35:29+00:00,0.020413532853126526,neutral,EN,False,joy,0.06512463092803955,0.08588244765996933,0.10246457159519196,0.479970782995224,0.025223754346370697,0.017537282779812813,0.2237965315580368,0.06967385113239288,N/A,1,2025-06-18 16:35:29+00:00,2025-06-18 16:35:29+00:00,2025-07-01 16:02:09+00:00,311.44444444444446,False
This looks good other than a couple missing attributes,Copilot,review,fix,2025-06-25 20:09:40+00:00,,EN,2025-06-25T20:09:40Z,3172482561,2025-06-24 15:45:45+00:00,0.024541836231946945,positive,EN,False,neutral,0.0035926399286836386,0.014239505864679813,0.0012069223448634148,0.10693469643592834,0.0085518267005682,0.04653731361031532,0.8189371228218079,0.0068977237096987665,N/A,1,2025-06-24 15:45:45+00:00,2025-06-24 15:45:45+00:00,2025-06-25 20:09:40+00:00,28.398611111111112,False
## Pull Request Overview Upgrades the TypeSpec emitter dependencies to their latest patch versions. - Bumps [CODE] from 0.5.0 to 0.5.1 - Bumps [CODE] from 0.57.1 to 0.57.2 <details> <summary>Files not reviewed (1)</summary> * **eng/emitter-package-lock.json**: Language not supported </details> <details> <summary>Comments suppressed due to low confidence (1)</summary> **eng/emitter-package.json:7** * The versions of other @azure-tools/typespec-* packages are still at 0.57.0 while client-generator-core was bumped to 0.57.2; consider aligning them to the same patch version for consistency. [CODE_BLOCK] </details>,Copilot,review,chore,2025-06-26 09:30:27+00:00,,EN,2025-06-26T09:30:27Z,3177752082,2025-06-26 05:05:14+00:00,0.09485292434692383,neutral,EN,False,neutral,0.022523058578372,0.021830664947628975,0.008152641355991364,0.004669935442507267,0.07377579808235168,0.034467048943042755,0.8345808982849121,0.031570540741086006,N/A,1,2025-06-26 05:05:14+00:00,2025-06-26 05:05:14+00:00,2025-06-26 09:30:27+00:00,4.420277777777778,False
"## Pull Request Overview This PR enhances the [CODE] component by allowing users to pass custom CSS classes and control its dimensions. Key updates include: - Introducing [CODE], [CODE], and [CODE] props (with [CODE] defaulting to [CODE]) in both the interface and component implementation - Forwarding these props to the underlying [CODE] - Adding tests to confirm the new props function as expected ### Reviewed Changes Copilot reviewed 2 out of 2 changed files in this pull request and generated 1 comment. | File | Description | |-------------------------------------------------------------------------------|-----------------------------------------------------------------------------------------------| | packages/react/src/ConfirmationDialog/ConfirmationDialog.tsx | Added [CODE], [CODE], and [CODE] to props interface; forwarded them to [CODE] with [CODE] as default | | packages/react/src/ConfirmationDialog/ConfirmationDialog.test.tsx | Introduced tests for [CODE], [CODE], and [CODE] props | <details> <summary>Comments suppressed due to low confidence (1)</summary> **packages/react/src/ConfirmationDialog/ConfirmationDialog.tsx:113** * Add a test to verify that [CODE] defaults its [CODE] to [CODE] when no [CODE] prop is provided, ensuring backward compatibility is maintained. [CODE_BLOCK] </details>",Copilot,review,feat,2025-05-22 18:36:29+00:00,,EN,2025-05-22T18:36:28Z,3081082136,2025-05-21 18:25:49+00:00,0.011055275797843933,neutral,EN,False,neutral,0.008452532812952995,0.00435439869761467,0.0021390088368207216,0.015052348375320435,0.0040313471108675,0.03394415229558945,0.9320261478424072,0.004744321864563972,N/A,1,2025-05-21 18:25:49+00:00,2025-05-21 18:25:49+00:00,2025-05-22 18:36:28+00:00,24.1775,False
"Think it looks ok after a number of iterations, but would be cool to get sign off from someone else as well :)",Copilot,review,feat,2025-06-19 10:59:18+00:00,,EN,2025-06-19T10:59:18Z,3104201606,2025-05-30 20:22:20+00:00,0.005793893709778786,positive,EN,False,neutral,0.023810839280486107,0.01908392272889614,0.002213684841990471,0.1244267150759697,0.009255105629563332,0.02791130729019642,0.7932983636856079,0.013590888120234013,N/A,1,2025-05-30 20:22:20+00:00,2025-05-30 20:22:20+00:00,2025-06-19 10:59:18+00:00,470.61611111111114,False
With limited capture knowledge it looks fine. ++ Presuming this was it was tested.,Copilot,review,feat,2025-06-19 10:59:18+00:00,,EN,2025-06-19T10:59:18Z,3104201606,2025-05-30 20:22:20+00:00,0.019197484478354454,positive,EN,False,neutral,0.005838526878505945,0.011913628317415714,0.001345600700005889,0.023095695301890373,0.007932007312774658,0.006004667840898037,0.9438698887825012,0.006757440802175552,N/A,1,2025-05-30 20:22:20+00:00,2025-05-30 20:22:20+00:00,2025-06-19 10:59:18+00:00,470.61611111111114,False
"Fix *all* the line endings in completions.ts. Make sure you fix all the line endings in your diff. Fix all of them, and double-check that you got every single one",Copilot,review,fix,2025-07-02 21:46:24+00:00,,EN,2025-07-02T21:46:24Z,3176054686,2025-06-25 15:20:04+00:00,0.2749328911304474,neutral,EN,False,neutral,0.008182687684893608,0.004019363783299923,0.0012524938210844994,0.0048150308430194855,0.005554466042667627,0.025916023179888725,0.9502599835395813,0.004752252832986414,N/A,1,2025-06-25 15:20:04+00:00,2025-06-25 15:20:04+00:00,2025-07-02 21:46:24+00:00,174.4388888888889,False
"Run all the tests ([CODE]), wait for it to finish (8-15 minutes), and fix the errors you have. I shouldn't have to tell you to do this, since it's in the instructions. Follow the instructions you've been given.",Copilot,review,fix,2025-07-02 21:46:24+00:00,,EN,2025-07-02T21:46:24Z,3176054686,2025-06-25 15:20:04+00:00,0.38224396109580994,neutral,EN,False,neutral,0.012631592340767384,0.004476351663470268,0.002372235991060734,0.0031104946974664927,0.005901514086872339,0.005635975394397974,0.9658717513084412,0.006345423520542681,N/A,1,2025-06-25 15:20:04+00:00,2025-06-25 15:20:04+00:00,2025-07-02 21:46:24+00:00,174.4388888888889,False
Would prefer a discrete sorting category but I think this is good to go.,Copilot,review,fix,2025-07-02 21:46:24+00:00,,EN,2025-07-02T21:46:24Z,3176054686,2025-06-25 15:20:04+00:00,0.027267592027783394,positive,EN,False,joy,0.011687420308589935,0.016794584691524506,0.00472368486225605,0.5821332931518555,0.030842194333672523,0.007429495919495821,0.3463892638683319,0.016011971049010754,N/A,1,2025-06-25 15:20:04+00:00,2025-06-25 15:20:04+00:00,2025-07-02 21:46:24+00:00,174.4388888888889,False
Copilot wasn't able to review any files in this pull request.,Copilot,review,test,2025-06-06 15:02:39+00:00,,EN,2025-06-06T15:02:39Z,3124649893,2025-06-06 12:32:08+00:00,0.6270246505737305,negative,EN,True,neutral,0.02887105755507946,0.04023289307951927,0.009365780279040337,0.0023743174970149994,0.3211687505245209,0.026835696771740913,0.5711514949798584,0.09990962035953999,Security,1,2025-06-06 12:32:08+00:00,2025-06-06 12:32:08+00:00,2025-06-06 15:02:39+00:00,2.508611111111111,False
Copilot wasn't able to review any files in this pull request.,Copilot,review,test,2025-06-06 15:02:39+00:00,,EN,2025-06-06T15:02:39Z,3124649893,2025-06-06 12:32:08+00:00,0.6270246505737305,negative,EN,True,neutral,0.02887105755507946,0.04023289307951927,0.009365780279040337,0.0023743174970149994,0.3211687505245209,0.026835696771740913,0.5711514949798584,0.09990962035953999,Security,1,2025-06-06 12:32:08+00:00,2025-06-06 12:32:08+00:00,2025-06-06 15:02:39+00:00,2.508611111111111,False
Copilot wasn't able to review any files in this pull request.,Copilot,review,test,2025-06-06 15:02:39+00:00,,EN,2025-06-06T15:02:39Z,3124649893,2025-06-06 12:32:08+00:00,0.6270246505737305,negative,EN,True,neutral,0.02887105755507946,0.04023289307951927,0.009365780279040337,0.0023743174970149994,0.3211687505245209,0.026835696771740913,0.5711514949798584,0.09990962035953999,Security,1,2025-06-06 12:32:08+00:00,2025-06-06 12:32:08+00:00,2025-06-06 15:02:39+00:00,2.508611111111111,False
"## Pull Request Overview This PR adds a comprehensive unit testing project for the Plugin.Maui.Calendar library, including 72 tests to cover core functionality, extensions, and enums. Key changes include: - Creation of a new test project targeting .NET 9 with xUnit and FluentAssertions. - Addition of various tests for date manipulation, string utilities, and enum validation. - Updates to the CI pipeline to build, test, and upload coverage reports. ### Reviewed Changes Copilot reviewed 14 out of 14 changed files in this pull request and generated 2 comments. <details> <summary>Show a summary per file</summary> | File | Description | | ---- | ----------- | | tests/Plugin.Maui.Calendar.Tests/TestableCode/Models/MonthChangedEventArgs.cs | Adds a model with immutable properties for month change event arguments. | | tests/Plugin.Maui.Calendar.Tests/TestableCode/Extensions/DateTimeExtensions.cs | Provides date-related helper methods, including two methods returning the first day of a month. | | tests/Plugin.Maui.Calendar.Tests/TestableCode/Enums/WeekLayout.cs | Adds enumeration for calendar week layouts. | | tests/Plugin.Maui.Calendar.Tests/TestableCode/Enums/EventIndicatorType.cs | Adds enumeration for event indicator types with inline documentation. | | tests/Plugin.Maui.Calendar.Tests/Plugin.Maui.Calendar.Tests.csproj | Introduces the new test project and required package references. | | tests/Plugin.Maui.Calendar.Tests/Models, /Extensions, /Enums | Extensive unit tests covering model events, extensions methods, and enums. | | src/Plugin.Maui.Calendar/Plugin.Maui.Calendar.csproj | Configures InternalsVisibleTo for test accessibility. | | Plugin.Maui.Calendar.sln | Updates the solution to include both main and test projects. | | .github/workflows/ci.yml | Updates CI pipeline to build, test, and upload test results and coverage reports. | </details> <details> <summary>Comments suppressed due to low confidence (1)</summary> **.github/workflows/ci.yml:24** * The file extension '.slnx' in the build step does not match the provided solution file 'Plugin.Maui.Calendar.sln'. Verify whether this is intentional or if it needs to be updated to '.sln'. [CODE_BLOCK] </details>",Copilot,review,test,2025-06-06 15:02:39+00:00,,EN,2025-06-06T15:02:39Z,3124649893,2025-06-06 12:32:08+00:00,0.015452641062438488,neutral,EN,False,neutral,0.009020905941724777,0.006231605540961027,0.0036587826907634735,0.010707126930356026,0.011412441730499268,0.035405874252319336,0.9235633015632629,0.007580933975987136,N/A,1,2025-06-06 12:32:08+00:00,2025-06-06 12:32:08+00:00,2025-06-06 15:02:39+00:00,2.508611111111111,False
Only keep 'addWorktreeForPullRequest' in the github integration. remove the other helpers from githubclient.,Copilot,review,feat,2025-07-23 14:54:43+00:00,,EN,2025-07-23T14:54:43Z,3255622824,2025-07-23 09:25:05+00:00,0.08252816647291183,neutral,EN,False,neutral,0.006616332568228245,0.003992764744907618,0.0026144818402826786,0.0023777028545737267,0.00910468865185976,0.016036832705140114,0.9592570662498474,0.005582066951319575,N/A,1,2025-07-23 09:25:05+00:00,2025-07-23 09:25:05+00:00,2025-07-23 14:54:43+00:00,5.493888888888889,False
remove lock/unlock/move/prune/repair operations. keep it minimal.,Copilot,review,feat,2025-07-23 14:54:43+00:00,,EN,2025-07-23T14:54:43Z,3255622824,2025-07-23 09:25:05+00:00,0.1552668660879135,neutral,EN,False,neutral,0.012790096923708916,0.005239115562289953,0.00578861590474844,0.003955906257033348,0.026863034814596176,0.017698245123028755,0.9276649355888367,0.012670215801335871,N/A,1,2025-07-23 09:25:05+00:00,2025-07-23 09:25:05+00:00,2025-07-23 14:54:43+00:00,5.493888888888889,False
## Pull Request Overview This PR updates package scanning logic to ensure that both setup.py and pyproject.toml are considered when determining package completeness and activity. - Updated generate_main_typescores.py to check for either setup.py or pyproject.toml before scoring a package. - Updated output_health_report.py to similarly verify the presence of either file when determining if a package is inactive. ### Reviewed Changes Copilot reviewed 2 out of 2 changed files in this pull request and generated no comments. | File | Description | | ---------------------------------------------------------------- | ---------------------------------------------------------------------------- | | scripts/repo_type_completeness/generate_main_typescores.py | Modified package file check to include pyproject.toml. | | scripts/repo_health_status_report/output_health_report.py | Updated inactivity check to account for presence of either setup.py or pyproject.toml. | <details> <summary>Comments suppressed due to low confidence (2)</summary> **scripts/repo_type_completeness/generate_main_typescores.py:208** * Please ensure that tests are updated to verify that packages with only pyproject.toml present are correctly identified. [CODE_BLOCK] **scripts/repo_health_status_report/output_health_report.py:239** * Consider adding tests to confirm that the updated check properly distinguishes between active and inactive packages when either setup.py or pyproject.toml is present. [CODE_BLOCK] </details>,Copilot,review,refactor,2025-06-26 21:01:57+00:00,,EN,2025-06-26T21:01:57Z,3179973928,2025-06-26 18:23:15+00:00,0.03278278931975365,neutral,EN,False,neutral,0.012866705656051636,0.011899558827280998,0.0059951599687337875,0.00529076810926199,0.016318418085575104,0.03685896471142769,0.9107704162597656,0.011769960634410381,N/A,1,2025-06-26 18:23:15+00:00,2025-06-26 18:23:15+00:00,2025-06-26 21:01:57+00:00,2.645,False
